college_name,location,domain,specialization,course,fee,relevant_exam,min_marks,type,accreditation,scholarship,facilities,link
Arka Jain University,"Jamshedpur, Jharkhand",Medical and Life Sciences,Nursing,B.Sc,150000.00,10+2,0.50,Private,NAAC Grade A,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://arkajainuniversity.ac.in/
Manipal Academy of Higher Education - [MAHE],"Manipal, Karnataka",Medical and Life Sciences,Nursing,B.Sc,889000.00,MET,0.45,Private,NAAC Grade A++ 3.6,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/shXZ7tH
Amity University,"Gurgaon, Haryana",Medical and Life Sciences,Nursing,B.Sc,146000.00,10+2,0.80,Private,"AICTE, RCI, COA, PCI, INC",NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/orUsJKC
Jamia Hamdard University,"New Delhi, Delhi NCR",Medical and Life Sciences,Nursing,B.Sc,169000.00,10+2,0.45,Government,NAAC Grade A+,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jamiahamdard.edu/
Kasturba Medical College - [KMC],"Mangalore, Karnataka",Medical and Life Sciences,Nursing,B.Sc,556000.00,10+2,0.50,Private,MCI,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/2trDJSh
HKBK Group of Institutions,"Bangalore, Karnataka",Medical and Life Sciences,Nursing,B.Sc,120000.00,10+2,0.50,Private,NAAC Grade,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://g.co/kgs/TGwyrPy
JSS Medical College and Hospital - [JSSMCH],"Mysore, Karnataka",Medical and Life Sciences,Nursing,B.Sc,116600.00,10+2,0.45,Private,NAAC Grade A,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jsshospital.in/
Christian Medical College - [CMC],"Ludhiana, Punjab",Medical and Life Sciences,Nursing,B.Sc,147800.00,10+2,0.45,Private,MCI,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.cmcludhiana.in/
Savitribai Phule Pune University - [SPPU],"Pune, Maharashtra",Medical and Life Sciences,Nursing,B.Sc,NA  ,10+2,0.50,Private,NAAC Grade A,NO,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",http://www.unipune.ac.in/
IIT Roorkee - Indian Institute of Technology - [IITR],"Roorkee , Uttarakhand",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,200000.00,GATE,60.00,Government,NAAC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iitr.ac.in/
IIT Delhi - Indian Institute of Technology [IITD],"New Delhi, Delhi NCR",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,300000.00,GATE,75.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://home.iitd.ac.in/
IIT Hyderabad - Indian Institute of Technology - [IITH],"Hyderabad, Telangana",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,75000.00,GATE,70.00,Government,NAAC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iith.ac.in/
IIT Guwahati - Indian Institute of Technology,"Guwahati, Assam",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,114000.00,GATE,55.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://iitg.ac.in/
IIT BHU - Indian Institute of Technology,"Varanasi, Uttar Pradesh",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,40000.00,GATE,60.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://iitbhu.ac.in/
IIT Gandhinagar- Indian Institute of Technology,"Gandhinagar, Gujarat",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,600000.00,GATE,70.00,Government,"UGC, AICTE, NAAC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://iitgn.ac.in/
IIT Ropar- Indian Institute of Technology,"Ropar, Punjab",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,34000.00,GATE,50.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iitrpr.ac.in/
IIT Jodhpur- Indian Institute of Technology,"Jodhpur, Rajasthan",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,200000.00,GATE,60.00,Government,NAAC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iitj.ac.in/
IIT Mandi- Indian Institute of Technology,"Mandi, Himachal Pradesh",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,64000.00,"GATE, COAP",55.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iitmandi.ac.in/
IIT Patna- Indian Institute of Technology,"Patna , Bihar",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,80000.00,GATE,60.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iitp.ac.in/
IIT Jammu- Indian Institute of Technoogy,"Jammu, Jammu & Kashmir",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,550000.00,GATE,55.00,Government,NAAC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iitjammu.ac.in/
NIT Silchar- National Institute of Technology,"Silchar, Assam",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,226000.00,GATE,50.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",http://www.nits.ac.in/
NIT Jalandhar- National Institute of Technology,"Jalandhar , Punjab",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,220000.00,GATE,55.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.nitj.ac.in/
NIT Agartala- National Institute of Technology,"Agartala, Tripura",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,226000.00,"GATE, CCMT",60.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.nita.ac.in/
Manipal University Jaipur,"Jaipur, Rajasthan",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,362000.00,GATE,45.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.onlinemanipal.com/
IIST Trivandrum,"Thiruvananthapuram,Kerala",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,140000.00,GATE,65.00,Government,NAAC ,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iist.ac.in/
NIT Allahabad- National Institute of Technology,"Allahabad, UP",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,340000.00,"GATE, CCMT",50.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.mnnit.ac.in/
VIT Vellore- Vellore Institute of Technology,"Vellore , Tamil Nadu",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,400000.00,VITMEE,65.00,Private,NAAC ,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.vit.ac.in/
BITS Pilani,"Pilani, Rajasthan",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,400000.00,BITS HD,60.00,Private,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://bits-pilani.ac.in/
Amrita Vishwa Vidyapeetham,"Coimbatore , Tamil Nadu",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,300000.00,GATE,55.00,Private,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.amrita.edu/
MIT World Peace University - [MIT-WPU],"Pune , Maharashtra",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,350000.00,GATE,50.00,Private,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://mitwpu.edu.in/
K.J. Somaiya College of Engineering,"Mumbai, Maharashtra",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,300000.00,GATE,60.00,Private,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://kjsce.somaiya.edu/en/
Indira Gandhi Delhi Technical University for Women (IGDTUW),"New Delhi, Delhi NCR",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,150000.00,GATE,45.00,Private,NAAC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.igdtuw.ac.in/
IIIT Delhi- Indrapastha Institute of Information Technology,"New Delhi, Delhi NCR",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,600000.00,GATE,45.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://iiitd.ac.in/
Jaypee Institute of Information Technology,"Noida , Uttar Pradesh",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,325000.00,"GATE, JIIT PG",50.00,Private,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.jiit.ac.in/
 NIT Bhopal - National Institute of Technology (MANIT),"Bhopal, Madhya Pradesh",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,140000.00,"GATE, CCMT",50.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.manit.ac.in/
University of Hyderabad ,"Hyderabad, Telangana",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,120000.00,"GATE, CCMT",60.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://uohyd.ac.in/
Noida Institute of Engineering and Technology (NIET),"Greater Noida , Uttar Pradesh",Engineering and Technology,Artificial Intelligence and Machine Learning,Mtech,200000.00,"GATE, CCMT",50.00,Private,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.niet.co.in/
